,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1050000,118213860,3820,SELJORD,45,9,0,0,1,BEST. GRUNNEIENDOM,2066.7,MØRKHOLT,118252605,Brøløsvegen,1001.0,44.0,,,3840,SELJORD
1050001,118213860,3820,SELJORD,45,9,0,0,1,BEST. GRUNNEIENDOM,2066.7,MØRKHOLT,118251696,Brøløsvegen,1001.0,42.0,,,3840,SELJORD
1050002,118213882,3820,SELJORD,45,29,0,0,1,BEST. GRUNNEIENDOM,831.4,SOLVANG,118251695,Brøløsvegen,1001.0,34.0,,,3840,SELJORD
1050003,118213881,3820,SELJORD,45,28,0,0,1,BEST. GRUNNEIENDOM,267.8,BØEN,118252569,Mosasida,1098.0,20.0,,,3840,SELJORD
1050004,118215929,3820,SELJORD,55,1,0,0,1,BEST. GRUNNEIENDOM,197635.3,ØYGARDEN,118252560,Vallarvegen,1116.0,236.0,B,,3840,SELJORD
1050005,118215929,3820,SELJORD,55,1,0,0,1,BEST. GRUNNEIENDOM,197635.3,ØYGARDEN,118252391,Vallarvegen,1116.0,236.0,A,,3840,SELJORD
1050006,118213880,3820,SELJORD,45,27,1,0,2,BESTÅENDE FESTEGRUNN,693.3,FURUHEIM,118251631,Kapteinsgata,1029.0,21.0,,,3840,SELJORD
1050007,118215934,3820,SELJORD,56,3,0,0,1,BEST. GRUNNEIENDOM,917013.2,PRESTÅRHUS SKOG,118250120,Flatingrendi,1069.0,15.0,,,3840,SELJORD
1050008,118213885,3820,SELJORD,45,32,0,0,1,BEST. GRUNNEIENDOM,2925.0,BORGEN,118251725,Borgenvegen,1094.0,1.0,,,3840,SELJORD
1050009,118213884,3820,SELJORD,45,31,0,0,1,BEST. GRUNNEIENDOM,517.9,SOLHAUG,118251694,Brøløsvegen,1001.0,28.0,,,3840,SELJORD
1050010,118215932,3820,SELJORD,56,1,0,0,1,BEST. GRUNNEIENDOM,1467606.9,LØNNESTAD,118247960,Flatdalsvegen,1042.0,8.0,,,3840,SELJORD
1050011,118215932,3820,SELJORD,56,1,0,0,1,BEST. GRUNNEIENDOM,1467606.9,LØNNESTAD,118247961,Flatdalsvegen,1042.0,6.0,,,3840,SELJORD
1050012,118215932,3820,SELJORD,56,1,0,0,1,BEST. GRUNNEIENDOM,1467606.9,LØNNESTAD,435325729,Flatingrendi,1069.0,16.0,,,3840,SELJORD
1050013,118213875,3820,SELJORD,45,24,0,0,1,BEST. GRUNNEIENDOM,4933.6,KOBBERVOLDEN,118247134,Kapteinsgata,1029.0,1.0,,,3840,SELJORD
1050014,118215923,3820,SELJORD,54,31,0,0,1,BEST. GRUNNEIENDOM,1285.4,,118250090,Grunningsdalsvegen,1051.0,105.0,,,3840,SELJORD
1050015,118215922,3820,SELJORD,54,30,0,0,1,BEST. GRUNNEIENDOM,1201.0,BEKKESTOGA,118247197,Lidgrendi,1071.0,220.0,,,3840,SELJORD
1050016,118213873,3820,SELJORD,45,22,0,0,1,BEST. GRUNNEIENDOM,33879.5,SANDSDALEN,118249406,Mosasida,1098.0,217.0,,,3840,SELJORD
1050017,118213873,3820,SELJORD,45,22,0,0,1,BEST. GRUNNEIENDOM,33879.5,SANDSDALEN,118249407,Mosasida,1098.0,219.0,,,3840,SELJORD
1050018,118215921,3820,SELJORD,54,29,0,0,1,BEST. GRUNNEIENDOM,1316.7,UTSIKT,118250108,Lidgrendi,1071.0,224.0,,,3840,SELJORD
1050019,118213872,3820,SELJORD,45,21,0,0,1,BEST. GRUNNEIENDOM,6299.1,BRAUTI,118246377,Brøløsvegen,1001.0,30.0,,,3840,SELJORD
1050020,118213879,3820,SELJORD,45,27,0,0,1,BEST. GRUNNEIENDOM,2465.9,FURUHEIM,118251630,Kapteinsgata,1029.0,19.0,,,3840,SELJORD
1050021,118215927,3820,SELJORD,54,35,0,0,1,BEST. GRUNNEIENDOM,1079.8,,118246402,Grunningsdalsvegen,1051.0,207.0,,,3840,SELJORD
1050022,118213878,3820,SELJORD,45,26,0,0,1,BEST. GRUNNEIENDOM,1893.7,SANDSDALSLAATTA,118249390,Mosasida,1098.0,172.0,,,3840,SELJORD
1050023,118215926,3820,SELJORD,54,34,0,0,1,BEST. GRUNNEIENDOM,899.8,RODNEYBU,118247198,Grunningsdalsvegen,1051.0,378.0,,,3840,SELJORD
1050024,118214922,3820,SELJORD,47,48,0,0,1,BEST. GRUNNEIENDOM,1042.7,FURUFLATEN,118250976,Hegnivegen,1016.0,3.0,A,,3840,SELJORD
1050025,118214922,3820,SELJORD,47,48,0,0,1,BEST. GRUNNEIENDOM,1042.7,FURUFLATEN,118253181,Hegnivegen,1016.0,3.0,B,,3840,SELJORD
1050026,118214927,3820,SELJORD,47,53,0,0,1,BEST. GRUNNEIENDOM,1699.2,SKOLAND,118250191,Gullnesvegen,1002.0,30.0,,,3840,SELJORD
1050027,118214926,3820,SELJORD,47,52,0,0,1,BEST. GRUNNEIENDOM,1787.8,,118246385,Hegnivegen,1016.0,7.0,,,3840,SELJORD
1050028,118214925,3820,SELJORD,47,51,0,0,1,BEST. GRUNNEIENDOM,2739.2,TOMT NR. 3,118250888,Hegnivegen,1016.0,9.0,,,3840,SELJORD
1050029,118214924,3820,SELJORD,47,50,0,0,1,BEST. GRUNNEIENDOM,1953.1,TOMT NR.4,118250887,Hegnivegen,1016.0,11.0,,,3840,SELJORD
1050030,118214912,3820,SELJORD,47,39,0,0,1,BEST. GRUNNEIENDOM,415.5,TORSBU,323479521,Gullnesvegen,1002.0,1044.0,,,3840,SELJORD
1050031,118214919,3820,SELJORD,47,46,0,0,1,BEST. GRUNNEIENDOM,717.6,LYNGVOLD  TOMT NR 27,118247171,Bygleåsen,1007.0,9.0,,,3840,SELJORD
1050032,118214916,3820,SELJORD,47,43,0,0,1,BEST. GRUNNEIENDOM,1145.4,RISPA,118251713,Bringsåsvegen,1012.0,2.0,,,3840,SELJORD
1050033,118214939,3820,SELJORD,47,65,0,0,1,BEST. GRUNNEIENDOM,395.3,,323479520,Gullnesvegen,1002.0,1040.0,,,3840,SELJORD
1050034,118212890,3820,SELJORD,43,75,0,0,1,BEST. GRUNNEIENDOM,2446.4,SKOGLUND,118249402,Mosasida,1098.0,206.0,,,3840,SELJORD
1050035,118214938,3820,SELJORD,47,64,0,0,1,BEST. GRUNNEIENDOM,1703.5,FURULY,118250195,Gullnesvegen,1002.0,36.0,,,3840,SELJORD
1050036,118212888,3820,SELJORD,43,73,0,0,1,BEST. GRUNNEIENDOM,1760.8,GRANLI II,118247099,Åsenvegen,1062.0,12.0,,,3840,SELJORD
1050037,118214936,3820,SELJORD,47,62,0,0,1,BEST. GRUNNEIENDOM,1554.6,,118251748,Tømmeråsvegen,1017.0,3.0,,,3840,SELJORD
1050038,118212895,3820,SELJORD,43,80,0,0,1,BEST. GRUNNEIENDOM,941.7,SKOGLI,118247100,Gullnesvegen,1002.0,10.0,,,3840,SELJORD
1050039,118212894,3820,SELJORD,43,79,0,0,1,BEST. GRUNNEIENDOM,737.0,FREDLI,118250180,Gullnesvegen,1002.0,8.0,,,3840,SELJORD
1050040,118214941,3820,SELJORD,47,67,0,0,1,BEST. GRUNNEIENDOM,4744.5,SKORVEBU,325314012,Millionvegen,1090.0,100.0,,,3840,SELJORD
1050041,118214928,3820,SELJORD,47,54,0,0,1,BEST. GRUNNEIENDOM,728.1,,118252402,Hegnivegen,1016.0,5.0,,,3840,SELJORD
1050042,118214935,3820,SELJORD,47,61,0,0,1,BEST. GRUNNEIENDOM,1619.0,,118246386,Tømmeråsvegen,1017.0,5.0,,,3840,SELJORD
1050043,118212885,3820,SELJORD,43,70,0,0,1,BEST. GRUNNEIENDOM,5242.4,STEINÅS,118249401,Mosasida,1098.0,204.0,,,3840,SELJORD
1050044,118212907,3820,SELJORD,43,92,0,0,1,BEST. GRUNNEIENDOM,1225.5,NAADLAND,118251666,Gravshaugvegen,1005.0,6.0,,,3840,SELJORD
1050045,118212906,3820,SELJORD,43,91,0,0,1,BEST. GRUNNEIENDOM,1296.0,SVATUN,118251583,Olea Crøgers veg,1006.0,7.0,,,3840,SELJORD
1050046,118212905,3820,SELJORD,43,90,0,0,1,BEST. GRUNNEIENDOM,2097.5,UTSIKTEN,118250184,Gullnesvegen,1002.0,18.0,,,3840,SELJORD
1050047,118212911,3820,SELJORD,43,96,0,0,1,BEST. GRUNNEIENDOM,1483.9,TUSSELI,118247103,Tussejuv,1011.0,5.0,A,,3840,SELJORD
1050048,118212911,3820,SELJORD,43,96,0,0,1,BEST. GRUNNEIENDOM,1483.9,TUSSELI,118253171,Tussejuv,1011.0,5.0,B,,3840,SELJORD
1050049,118212910,3820,SELJORD,43,95,0,0,1,BEST. GRUNNEIENDOM,1655.3,JOHNSKÅS,118253169,Tussejuv,1011.0,2.0,B,,3840,SELJORD
1050050,118212910,3820,SELJORD,43,95,0,0,1,BEST. GRUNNEIENDOM,1655.3,JOHNSKÅS,118252357,Tussejuv,1011.0,2.0,A,,3840,SELJORD
1050051,118212909,3820,SELJORD,43,94,0,0,1,BEST. GRUNNEIENDOM,951.7,HULDREHAUGEN,118247102,Gravshaugvegen,1005.0,4.0,,,3840,SELJORD
1050052,118212898,3820,SELJORD,43,83,0,0,1,BEST. GRUNNEIENDOM,5277.0,ELGBO,118249404,Mosasida,1098.0,210.0,,,3840,SELJORD
1050053,118214945,3820,SELJORD,48,1,0,0,1,BEST. GRUNNEIENDOM,455432.4,GROVEN NEDRE,118250203,Gullnesvegen,1002.0,49.0,,,3840,SELJORD
1050054,118212903,3820,SELJORD,43,88,0,0,1,BEST. GRUNNEIENDOM,1519.5,KVÅLE,118247101,Gravshaugvegen,1005.0,5.0,,,3840,SELJORD
1050055,118214950,3820,SELJORD,48,3,0,0,1,BEST. GRUNNEIENDOM,23167.4,BRINGSAAS,118253178,Bringsåsvegen,1012.0,12.0,,,3840,SELJORD
1050056,118214950,3820,SELJORD,48,3,0,0,1,BEST. GRUNNEIENDOM,23167.4,BRINGSAAS,118253179,Bringsåsvegen,1012.0,14.0,,,3840,SELJORD
1050057,118214949,3820,SELJORD,48,2,0,0,1,BEST. GRUNNEIENDOM,132186.5,GROVEN ØVRE,118247887,Åsheimgrendi,1064.0,2.0,,,3840,SELJORD
1050058,118212923,3820,SELJORD,43,108,0,0,1,BEST. GRUNNEIENDOM,873.2,HAGEN,118252375,Gravshaugvegen,1005.0,11.0,,,3840,SELJORD
1050059,118212922,3820,SELJORD,43,107,0,0,1,BEST. GRUNNEIENDOM,1228.3,BERGLY,118253168,Tussejuv,1011.0,1.0,B,,3840,SELJORD
1050060,118212922,3820,SELJORD,43,107,0,0,1,BEST. GRUNNEIENDOM,1228.3,BERGLY,118251768,Tussejuv,1011.0,1.0,A,,3840,SELJORD
1050061,118214970,3820,SELJORD,48,21,0,0,1,BEST. GRUNNEIENDOM,1512.2,RINDE,118246388,Gravshaugvegen,1005.0,21.0,,,3840,SELJORD
1050062,118212921,3820,SELJORD,43,106,0,0,1,BEST. GRUNNEIENDOM,721.8,HEIMTUN,118247105,Gravshaugvegen,1005.0,12.0,,,3840,SELJORD
1050063,118212920,3820,SELJORD,43,105,0,0,1,BEST. GRUNNEIENDOM,1853.0,FURULUND,118251679,Bygleåsen,1007.0,2.0,,,3840,SELJORD
1050064,118214968,3820,SELJORD,48,19,0,0,1,BEST. GRUNNEIENDOM,844.8,KONNINGSHAUG,118247888,Åsheimgrendi,1064.0,3.0,,,3840,SELJORD
1050065,118212927,3820,SELJORD,43,112,0,0,1,BEST. GRUNNEIENDOM,1341.4,FURUHAUG,118247107,Bygleåsen,1007.0,10.0,,,3840,SELJORD
1050066,118212925,3820,SELJORD,43,110,0,0,1,BEST. GRUNNEIENDOM,1152.2,FURULUND,118251580,Olea Crøgers veg,1006.0,6.0,A,,3840,SELJORD
1050067,118212925,3820,SELJORD,43,110,0,0,1,BEST. GRUNNEIENDOM,1152.2,FURULUND,118253151,Olea Crøgers veg,1006.0,6.0,B,,3840,SELJORD
1050068,118212924,3820,SELJORD,43,109,0,0,1,BEST. GRUNNEIENDOM,1059.4,JENSBU,118247106,Bygleåsen,1007.0,4.0,,,3840,SELJORD
1050069,118214972,3820,SELJORD,48,23,0,0,1,BEST. GRUNNEIENDOM,1159.0,ROLIGHETEN,118250192,Gullnesvegen,1002.0,33.0,,,3840,SELJORD
