,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1670000,188748221,3802,HOLMESTRAND,425,9,0,0,1,BEST. GRUNNEIENDOM,1289.9,BERGLI,188797831,Kverntangen,2097.0,42.0,,,3077,SANDE I VESTFOLD
1670001,188748222,3802,HOLMESTRAND,425,10,0,0,1,BEST. GRUNNEIENDOM,1953.4,FREMAD,188797827,Kverntangen,2097.0,30.0,,,3077,SANDE I VESTFOLD
1670002,188748223,3802,HOLMESTRAND,425,11,0,0,1,BEST. GRUNNEIENDOM,8742.4,BREKKA LILLA,188797431,Brekka,2090.0,4.0,,,3077,SANDE I VESTFOLD
1670003,188745728,3802,HOLMESTRAND,414,254,0,0,1,BEST. GRUNNEIENDOM,712.0,,188794741,Granittveien,2016.0,1.0,,,3076,SANDE I VESTFOLD
1670004,188745729,3802,HOLMESTRAND,414,255,0,0,1,BEST. GRUNNEIENDOM,605.7,,188794743,Granittveien,2016.0,3.0,,,3076,SANDE I VESTFOLD
1670005,188745730,3802,HOLMESTRAND,414,256,0,0,1,BEST. GRUNNEIENDOM,609.0,,188794745,Granittveien,2016.0,5.0,,,3076,SANDE I VESTFOLD
1670006,188745731,3802,HOLMESTRAND,414,257,0,0,1,BEST. GRUNNEIENDOM,685.9,,188794754,Granittveien,2016.0,14.0,,,3076,SANDE I VESTFOLD
1670007,188745732,3802,HOLMESTRAND,414,258,0,0,1,BEST. GRUNNEIENDOM,672.3,,188794752,Granittveien,2016.0,12.0,,,3076,SANDE I VESTFOLD
1670008,188745733,3802,HOLMESTRAND,414,259,0,0,1,BEST. GRUNNEIENDOM,740.0,,188794750,Granittveien,2016.0,10.0,,,3076,SANDE I VESTFOLD
1670009,188745734,3802,HOLMESTRAND,414,260,0,0,1,BEST. GRUNNEIENDOM,737.8,,188794748,Granittveien,2016.0,8.0,,,3076,SANDE I VESTFOLD
1670010,188745735,3802,HOLMESTRAND,414,261,0,0,1,BEST. GRUNNEIENDOM,811.6,,188794746,Granittveien,2016.0,6.0,,,3076,SANDE I VESTFOLD
