,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2800000,488785755,4204,KRISTIANSAND,63,1161,0,0,0,UKJENT,4071.9,,454941181,Nedre Brattbakken,15800.0,11.0,,,4635,KRISTIANSAND S
2800001,488785755,4204,KRISTIANSAND,63,1161,0,0,0,UKJENT,4071.9,,454941183,Nedre Brattbakken,15800.0,13.0,,,4635,KRISTIANSAND S
2800002,488785755,4204,KRISTIANSAND,63,1161,0,0,0,UKJENT,4071.9,,454941182,Nedre Brattbakken,15800.0,23.0,,,4635,KRISTIANSAND S
2800003,488785755,4204,KRISTIANSAND,63,1161,0,0,0,UKJENT,4071.9,,454944820,Nedre Brattbakken,15800.0,15.0,,,4635,KRISTIANSAND S
2800004,488656806,5021,OPPDAL,188,68,0,0,1,BEST. GRUNNEIENDOM,956.1,H17,488657199,Vardamsvegen,5013.0,66.0,,,7340,OPPDAL
2800005,488689575,3005,DRAMMEN,29,749,0,0,1,BEST. GRUNNEIENDOM,609.7,,490744370,Gjerpenlia,1996.0,5.0,,,3035,DRAMMEN
2800006,488413073,1124,SOLA,1,375,0,0,1,BEST. GRUNNEIENDOM,105.0,,482658210,Jåsundbakken,3342.0,14.0,,,4058,TANANGER
2800007,488540049,3026,AURSKOG-HØLAND,40,16,0,0,1,BEST. GRUNNEIENDOM,5959.7,OLBERG TUNET,388405452,Olbergveien,6101.0,228.0,,,1960,LØKEN
2800008,488703921,3005,DRAMMEN,215,87,0,21,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800009,488564623,5402,HARSTAD,74,32,0,0,1,BEST. GRUNNEIENDOM,2477.2,,131260732,Sørliveien,1625.0,446.0,,,9402,HARSTAD
2800010,488685490,5033,TYDAL,172,200,0,0,1,BEST. GRUNNEIENDOM,1011.3,Tomt nr. 62,503724923,Kjølvollvegen,1069.0,275.0,,,7590,TYDAL
2800011,488703923,3005,DRAMMEN,215,87,0,19,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800012,488703922,3005,DRAMMEN,215,87,0,20,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800013,488703925,3005,DRAMMEN,215,87,0,17,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800014,488703924,3005,DRAMMEN,215,87,0,18,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800015,488703927,3005,DRAMMEN,215,87,0,15,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800016,488703926,3005,DRAMMEN,215,87,0,16,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800017,488914876,4601,BERGEN,203,8,0,21,5,BEST. EIERSEKSJON,0.0,,487159933,Nordre Langarinden,51963.0,47.0,C,,5131,NYBORG
2800018,488703928,3005,DRAMMEN,215,87,0,14,5,BEST. EIERSEKSJON,0.0,,105690269,Møllergata,4200.0,6.0,,,3050,MJØNDALEN
2800019,488914877,4601,BERGEN,203,8,0,20,5,BEST. EIERSEKSJON,0.0,,487159932,Nordre Langarinden,51963.0,47.0,B,,5131,NYBORG
2800020,488914878,4601,BERGEN,203,8,0,19,5,BEST. EIERSEKSJON,0.0,,487159931,Nordre Langarinden,51963.0,47.0,A,,5131,NYBORG
2800021,488914872,4601,BERGEN,203,8,0,25,5,BEST. EIERSEKSJON,0.0,,487159933,Nordre Langarinden,51963.0,47.0,C,,5131,NYBORG
2800022,488914873,4601,BERGEN,203,8,0,24,5,BEST. EIERSEKSJON,0.0,,487159933,Nordre Langarinden,51963.0,47.0,C,,5131,NYBORG
2800023,488857533,4205,LINDESNES,160,1516,0,0,1,BEST. GRUNNEIENDOM,207.6,Skipsbyggergata 24,451102089,Skipsbyggergata,21042.0,24.0,,,4514,MANDAL
2800024,488914874,4601,BERGEN,203,8,0,23,5,BEST. EIERSEKSJON,0.0,,487159933,Nordre Langarinden,51963.0,47.0,C,,5131,NYBORG
2800025,488914875,4601,BERGEN,203,8,0,22,5,BEST. EIERSEKSJON,0.0,,487159933,Nordre Langarinden,51963.0,47.0,C,,5131,NYBORG
2800026,488916888,1134,SULDAL,6,114,0,0,1,BEST. GRUNNEIENDOM,1427.6,,501222225,Fjellbergsskarvegen,1240.0,138.0,,,4134,JØSENFJORDEN
2800027,488540126,4631,ALVER,196,146,0,7,5,BEST. EIERSEKSJON,0.0,,485510627,Midtgardshøgda,1239.0,3.0,C,,5915,HJELMÅS
2800028,488540127,4631,ALVER,196,146,0,8,5,BEST. EIERSEKSJON,0.0,,485510628,Midtgardshøgda,1239.0,3.0,D,,5915,HJELMÅS
2800029,488540124,4631,ALVER,196,146,0,5,5,BEST. EIERSEKSJON,0.0,,485510625,Midtgardshøgda,1239.0,3.0,A,,5915,HJELMÅS
2800030,488540125,4631,ALVER,196,146,0,6,5,BEST. EIERSEKSJON,0.0,,485510626,Midtgardshøgda,1239.0,3.0,B,,5915,HJELMÅS
2800031,488540122,4631,ALVER,196,146,0,3,5,BEST. EIERSEKSJON,0.0,,485510623,Midtgardshøgda,1239.0,1.0,C,,5915,HJELMÅS
2800032,488642532,3451,NORD-AURDAL,70,52,0,0,1,BEST. GRUNNEIENDOM,677.4,Tussebu 2,490911971,Golsvegen,1039.0,1728.0,,,2923,TISLEIDALEN
2800033,488540123,4631,ALVER,196,146,0,4,5,BEST. EIERSEKSJON,0.0,,485510624,Midtgardshøgda,1239.0,1.0,D,,5915,HJELMÅS
2800034,488540120,4631,ALVER,196,146,0,1,5,BEST. EIERSEKSJON,0.0,,485510621,Midtgardshøgda,1239.0,1.0,A,,5915,HJELMÅS
2800035,488540121,4631,ALVER,196,146,0,2,5,BEST. EIERSEKSJON,0.0,,485510622,Midtgardshøgda,1239.0,1.0,B,,5915,HJELMÅS
2800036,488730601,4626,ØYGARDEN,128,80,0,0,1,BEST. GRUNNEIENDOM,590.8,,21979859,Nedre Bakka,2081.0,9.0,,,5379,STEINSLAND
2800037,488775658,3003,SARPSBORG,2033,12,0,0,1,BEST. GRUNNEIENDOM,513.5,,26615003,Isebakkeveien,40750.0,127.0,,,1719,GREÅKER
2800038,488515534,5001,TRONDHEIM,405,29,0,9,5,BEST. EIERSEKSJON,0.0,,276382911,Klæbuveien,3790.0,50.0,,,7030,TRONDHEIM
2800039,488515535,5001,TRONDHEIM,405,29,0,10,5,BEST. EIERSEKSJON,0.0,,276382911,Klæbuveien,3790.0,50.0,,,7030,TRONDHEIM
2800040,488515530,5001,TRONDHEIM,55,9,0,1,5,BEST. EIERSEKSJON,0.0,,276417285,Trøavegen,7700.0,11.0,B,,7046,TRONDHEIM
2800041,488515531,5001,TRONDHEIM,55,9,0,2,5,BEST. EIERSEKSJON,0.0,,276417285,Trøavegen,7700.0,11.0,B,,7046,TRONDHEIM
2800042,488515526,4224,ÅSERAL,9,364,0,2,5,BEST. EIERSEKSJON,0.0,,472570000,Hestheivegen,1066.0,89.0,B,,4540,ÅSERAL
2800043,488515527,4224,ÅSERAL,9,364,0,1,5,BEST. EIERSEKSJON,0.0,,472569999,Hestheivegen,1066.0,89.0,A,,4540,ÅSERAL
2800044,488728520,4223,VENNESLA,49,54,0,0,1,BEST. GRUNNEIENDOM,1792.0,,6252338564,Øvrebø Industriområde,5311.0,11.0,,,4715,ØVREBØ
2800045,488882130,3011,HVALER,40,201,0,0,1,BEST. GRUNNEIENDOM,1242.8,,387812472,Gravningstien,1206.0,31.0,,,1684,VESTERØY
2800046,488536039,3452,VESTRE SLIDRE,58,167,0,0,1,BEST. GRUNNEIENDOM,1237.9,Tomt nr.48,488536414,Engvegen,1170.0,25.0,,,2960,RØN
2800047,488755160,3813,BAMBLE,90,121,0,0,1,BEST. GRUNNEIENDOM,731.6,,44214657,Fregattveien,1099.0,15.0,,,3967,STATHELLE
2800048,488540128,4631,ALVER,196,146,0,9,5,BEST. EIERSEKSJON,0.0,,485518870,Midtgardshøgda,1239.0,5.0,B,,5915,HJELMÅS
2800049,488705569,1806,NARVIK,50,50,0,0,1,BEST. GRUNNEIENDOM,1012.2,,488705990,Lillevasslia,10220.0,1.0,,,8521,ANKENES
2800050,488758816,301,OSLO,12,665,0,3,5,BEST. EIERSEKSJON,388.7,,471687735,Sørkedalsveien,17327.0,198.0,C,,754,OSLO
2800051,488576541,4614,STORD,45,365,0,0,1,BEST. GRUNNEIENDOM,563.2,,596083333,Sæbøhaugen,1246.0,49.0,,,5412,STORD
