,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2230000,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948040,Janaveien,42341.0,269.0,,,5179,GODVIK
2230001,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948041,Janaveien,42341.0,271.0,,,5179,GODVIK
2230002,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948042,Janaveien,42341.0,273.0,,,5179,GODVIK
2230003,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948027,Janaveien,42341.0,206.0,,,5179,GODVIK
2230004,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948028,Janaveien,42341.0,208.0,,,5179,GODVIK
2230005,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948029,Janaveien,42341.0,210.0,,,5179,GODVIK
2230006,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948030,Janaveien,42341.0,212.0,,,5179,GODVIK
2230007,256277150,4601,BERGEN,136,372,0,0,1,BEST. GRUNNEIENDOM,4109.2,,256948031,Janaveien,42341.0,214.0,,,5179,GODVIK
2230008,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948698,Kråkenesdalen,33958.0,11.0,,,5153,BØNES
2230009,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948699,Kråkenesdalen,33958.0,13.0,,,5153,BØNES
2230010,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948700,Kråkenesdalen,33958.0,15.0,,,5153,BØNES
2230011,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948701,Kråkenesdalen,33958.0,17.0,,,5153,BØNES
2230012,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948702,Kråkenesdalen,33958.0,19.0,,,5153,BØNES
2230013,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948703,Kråkenesdalen,33958.0,21.0,,,5153,BØNES
2230014,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948704,Kråkenesdalen,33958.0,23.0,,,5153,BØNES
2230015,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948705,Kråkenesdalen,33958.0,25.0,,,5153,BØNES
2230016,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948706,Kråkenesdalen,33958.0,27.0,,,5153,BØNES
2230017,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948707,Kråkenesdalen,33958.0,29.0,,,5153,BØNES
2230018,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948708,Kråkenesdalen,33958.0,31.0,,,5153,BØNES
2230019,256277151,4601,BERGEN,20,1499,0,0,1,BEST. GRUNNEIENDOM,3227.4,,256948709,Kråkenesdalen,33958.0,33.0,,,5153,BØNES
2230020,256277148,4601,BERGEN,39,443,0,0,1,BEST. GRUNNEIENDOM,1163.0,,256955442,Steinsvikskrenten,34001.0,93.0,,,5237,RÅDAL
2230021,256281244,4601,BERGEN,20,1531,0,0,1,BEST. GRUNNEIENDOM,244.7,,256945309,Kråkenestoppen,33957.0,7.0,,,5153,BØNES
2230022,256277149,4601,BERGEN,23,345,0,0,1,BEST. GRUNNEIENDOM,1085.9,,256957316,Vestlundveien,16075.0,51.0,A,,5145,FYLLINGSDALEN
2230023,256277149,4601,BERGEN,23,345,0,0,1,BEST. GRUNNEIENDOM,1085.9,,256957317,Vestlundveien,16075.0,51.0,B,,5145,FYLLINGSDALEN
2230024,256281245,4601,BERGEN,27,151,0,0,1,BEST. GRUNNEIENDOM,273.9,,256949727,Øvre Fyllingsveien,42280.0,93.0,B,,5146,FYLLINGSDALEN
2230025,256277146,4601,BERGEN,110,49,0,0,1,BEST. GRUNNEIENDOM,20335.6,,256949730,Lønningshaugen,34000.0,15.0,,,5258,BLOMSTERDALEN
2230026,256281242,4601,BERGEN,20,1529,0,0,1,BEST. GRUNNEIENDOM,152.9,,256945307,Kråkenestoppen,33957.0,3.0,,,5153,BØNES
2230027,256277147,4601,BERGEN,39,442,0,0,1,BEST. GRUNNEIENDOM,997.9,,256962468,Steinsvikskrenten,34001.0,91.0,,,5237,RÅDAL
2230028,256277147,4601,BERGEN,39,442,0,0,1,BEST. GRUNNEIENDOM,997.9,,256962265,Steinsvikskrenten,34001.0,89.0,,,5237,RÅDAL
2230029,256281243,4601,BERGEN,20,1530,0,0,1,BEST. GRUNNEIENDOM,177.1,,256945308,Kråkenestoppen,33957.0,5.0,,,5153,BØNES
2230030,256277144,4601,BERGEN,124,402,0,0,1,BEST. GRUNNEIENDOM,3351.7,,256921529,Vestre Vadmyra,42180.0,2.0,D,,5172,LODDEFJORD
2230031,256277145,4601,BERGEN,124,401,0,0,1,BEST. GRUNNEIENDOM,3315.3,,256916709,Vestre Vadmyra,42180.0,2.0,C,,5172,LODDEFJORD
2230032,256281241,4601,BERGEN,20,1528,0,0,1,BEST. GRUNNEIENDOM,265.8,,256945306,Kråkenestoppen,33957.0,1.0,,,5153,BØNES
2230033,256277158,4601,BERGEN,185,777,0,0,1,BEST. GRUNNEIENDOM,1009.6,,256948529,Slettevikvegen,51590.0,16.0,,,5124,MORVIK
2230034,256281254,4601,BERGEN,185,773,0,1,5,BEST. EIERSEKSJON,0.0,,256946964,Viddalen,51970.0,40.0,,,5122,MORVIK
2230035,256277159,4601,BERGEN,121,805,0,0,1,BEST. GRUNNEIENDOM,820.0,,256970519,Rotvollen,32858.0,44.0,,,5235,RÅDAL
2230036,256281255,4601,BERGEN,185,773,0,2,5,BEST. EIERSEKSJON,0.0,,256946964,Viddalen,51970.0,40.0,,,5122,MORVIK
2230037,256277156,4601,BERGEN,119,15,0,2,5,BEST. EIERSEKSJON,0.0,,256978519,Rådalslien,34052.0,20.0,,,5239,RÅDAL
2230038,256281253,4601,BERGEN,40,1560,0,0,1,BEST. GRUNNEIENDOM,669.7,,256875853,Dyrhaugen,31320.0,52.0,,,5236,RÅDAL
2230039,256277154,4601,BERGEN,43,837,0,0,1,BEST. GRUNNEIENDOM,6295.4,,256947962,Midtunvegen,32280.0,1.0,D,,5224,NESTTUN
2230040,256277155,4601,BERGEN,119,15,0,1,5,BEST. EIERSEKSJON,0.0,,256978519,Rådalslien,34052.0,20.0,,,5239,RÅDAL
2230041,256277153,4601,BERGEN,197,161,0,0,1,BEST. GRUNNEIENDOM,1645.8,,256937323,Almåshaugane,51891.0,68.0,,,5109,HYLKJE
2230042,256277166,4601,BERGEN,182,650,0,0,1,BEST. GRUNNEIENDOM,718.4,,256949855,Lokketona,51997.0,37.0,,,5136,MJØLKERÅEN
2230043,256281262,4601,BERGEN,164,108,0,6,5,BEST. EIERSEKSJON,0.0,,256952597,Sydnessmauet,15520.0,6.0,,,5010,BERGEN
2230044,256281263,4601,BERGEN,164,108,0,7,5,BEST. EIERSEKSJON,0.0,,256952597,Sydnessmauet,15520.0,6.0,,,5010,BERGEN
2230045,256277164,4601,BERGEN,168,1939,0,0,1,BEST. GRUNNEIENDOM,3251.8,,256949789,Lønborglien,16805.0,296.0,,,5039,BERGEN
