,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
2070000,237608629,3001,HALDEN,150,1,0,0,1,BEST. GRUNNEIENDOM,2494.9,GRAM/HAUGEHAUGEN,237724380,Granveien,2760.0,5.0,,,1792,TISTEDAL
2070001,237608629,3001,HALDEN,150,1,0,0,1,BEST. GRUNNEIENDOM,2494.9,GRAM/HAUGEHAUGEN,237739932,Granveien,2760.0,5.0,A,,1792,TISTEDAL
2070002,237608630,3001,HALDEN,150,2,0,0,1,BEST. GRUNNEIENDOM,444.2,GRAMHAUGEN,237724377,Granveien,2760.0,2.0,,,1792,TISTEDAL
2070003,237606537,3001,HALDEN,144,56,0,0,1,BEST. GRUNNEIENDOM,886.2,FLATEBYVEIEN 29,237723290,Flatebyveien,2300.0,29.0,,,1792,TISTEDAL
2070004,237606539,3001,HALDEN,144,58,0,0,1,BEST. GRUNNEIENDOM,664.4,FLATEBYVEIEN 33,237723293,Flatebyveien,2300.0,33.0,,,1792,TISTEDAL
2070005,237606538,3001,HALDEN,144,57,0,0,1,BEST. GRUNNEIENDOM,683.0,FLATEBYVEIEN 31,237723291,Flatebyveien,2300.0,31.0,,,1792,TISTEDAL
2070006,237606541,3001,HALDEN,144,60,0,0,1,BEST. GRUNNEIENDOM,1086.6,FLATEBYVEIEN 36,237723295,Flatebyveien,2300.0,36.0,,,1792,TISTEDAL
2070007,237606540,3001,HALDEN,144,59,0,0,1,BEST. GRUNNEIENDOM,711.3,FLATEBYVEIEN 35,237723294,Flatebyveien,2300.0,35.0,,,1792,TISTEDAL
2070008,237606543,3001,HALDEN,144,62,0,0,1,BEST. GRUNNEIENDOM,855.5,FLATEBYVEIEN 38,237723297,Flatebyveien,2300.0,38.0,,,1792,TISTEDAL
2070009,237606542,3001,HALDEN,144,61,0,0,1,BEST. GRUNNEIENDOM,690.0,FLATEBYVEIEN 37,237723296,Flatebyveien,2300.0,37.0,,,1792,TISTEDAL
