,EIENDOM_ID,KOMMUNE_NR,KOMMUNE_NAVN,GNR,BNR,FNR,SNR,EIENDOMSTYPE_KODE,EIENDOMSTYPE_NAVN,AREAL,BRUKSNAVN,ADRESSE_ID,GATENAVN,GATENAVNKODE,HUSNUMMER,BOKSTAV,UNDERNUMMER,POST_NR,POSTSTED
1800000,204999948,3804,SANDEFJORD,216,63,6,0,2,BESTÅENDE FESTEGRUNN,938.5,,205033446,Bjørkeveien,41300.0,5.0,,,3158,ANDEBU
1800001,204502277,3803,TØNSBERG,605,28,0,0,1,BEST. GRUNNEIENDOM,1471.3,,204548060,Bårnesveien,16601.0,16.0,,,3175,RAMNES
1800002,204999949,3804,SANDEFJORD,216,63,7,0,2,BESTÅENDE FESTEGRUNN,775.8,,205033558,Granheimveien,42200.0,11.0,,,3158,ANDEBU
1800003,204502278,3803,TØNSBERG,605,26,0,0,1,BEST. GRUNNEIENDOM,1044.5,,204548062,Bårnesveien,16601.0,20.0,,,3175,RAMNES
1800004,204500232,3803,TØNSBERG,384,311,0,0,1,BEST. GRUNNEIENDOM,959.8,Revetalkollen 17,204543016,Revetalkollen,18107.0,17.0,,,3174,REVETAL
1800005,204502280,3803,TØNSBERG,529,72,0,0,1,BEST. GRUNNEIENDOM,141.0,P5,204548064,Olgar Dahls vei,16203.0,2.0,B,,3175,RAMNES
1800006,204500233,3803,TØNSBERG,384,312,0,0,1,BEST. GRUNNEIENDOM,1081.4,Revetalkollen 19,204543017,Revetalkollen,18107.0,19.0,,,3174,REVETAL
1800007,204500234,3803,TØNSBERG,384,313,0,0,1,BEST. GRUNNEIENDOM,1217.6,Revetalkollen 21,204543018,Revetalkollen,18107.0,21.0,,,3174,REVETAL
1800008,204502282,3803,TØNSBERG,519,4,0,0,1,BEST. GRUNNEIENDOM,1884.8,BJUNE,204545253,Bjuneveien,18166.0,118.0,,,3174,REVETAL
1800009,204500235,3803,TØNSBERG,384,314,0,0,1,BEST. GRUNNEIENDOM,1273.6,Revetalkollen 23,204543019,Revetalkollen,18107.0,23.0,,,3174,REVETAL
1800010,204500236,3803,TØNSBERG,384,315,0,0,1,BEST. GRUNNEIENDOM,1180.8,Revetalkollen 25,204543020,Revetalkollen,18107.0,25.0,,,3174,REVETAL
1800011,204502284,3803,TØNSBERG,628,9,0,0,1,BEST. GRUNNEIENDOM,1060.5,,204546480,Fossanveien,18125.0,443.0,,,3175,RAMNES
1800012,204500237,3803,TØNSBERG,384,316,0,0,1,BEST. GRUNNEIENDOM,1077.2,Revetalkollen 27,204543021,Revetalkollen,18107.0,27.0,,,3174,REVETAL
1800013,204500238,3803,TØNSBERG,384,317,0,0,1,BEST. GRUNNEIENDOM,1071.5,Revetalkollen 29,204543022,Revetalkollen,18107.0,29.0,,,3174,REVETAL
1800014,204500239,3803,TØNSBERG,384,318,0,0,1,BEST. GRUNNEIENDOM,1245.9,Revetalkollen 22,204543023,Revetalkollen,18107.0,22.0,,,3174,REVETAL
1800015,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204542919,Harald Heggestads vei,16204.0,13.0,,,3175,RAMNES
1800016,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204542918,Harald Heggestads vei,16204.0,12.0,,,3175,RAMNES
1800017,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548085,Harald Heggestads vei,16204.0,4.0,,,3175,RAMNES
1800018,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548084,Harald Heggestads vei,16204.0,3.0,,,3175,RAMNES
1800019,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548087,Harald Heggestads vei,16204.0,6.0,,,3175,RAMNES
1800020,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548086,Harald Heggestads vei,16204.0,5.0,,,3175,RAMNES
1800021,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548089,Harald Heggestads vei,16204.0,8.0,,,3175,RAMNES
1800022,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548088,Harald Heggestads vei,16204.0,7.0,,,3175,RAMNES
1800023,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548091,Harald Heggestads vei,16204.0,10.0,,,3175,RAMNES
1800024,204502287,3803,TØNSBERG,529,73,0,0,1,BEST. GRUNNEIENDOM,18714.6,BRÅRSENTERET,204548090,Harald Heggestads vei,16204.0,9.0,,,3175,RAMNES
